year,patent_id,wipo,query_type,query_text,attempt_used,query_word_count,leak_overlap_count,leak_overlap_ratio,leak_query_ngram_count,status
2015,8934982,13,summary,"How to design a sensor‑based stimulation system that detects hyperactive activity of the eye‑closing muscle and triggers selective activation of opposing muscles, thereby inducing eye opening without stimulating the closing muscle?",2,33,0,0.0,23,ok
2015,8934982,13,keyword,"implantable ocular neuromodulation device with sensing electrodes for orbicularis oculi activity, selectively stimulating opening reflexes or accessory ciliary nerves to evoke eyelid movement while preventing hyperactive closure muscle activation, for treatment of eyelid hyperactivity disorders.",1,35,0,0.0,27,ok
2015,8934982,13,function,"Method for alleviating excessive eyelid contraction via an implantable system that monitors lid contractile activity and delivers targeted neural stimulation to open-lid reflex pathways, preventing over‑activation of the contraction muscle while inducing controlled lid opening.",3,37,0,0.0,28,ok
2015,9025214,2,summary,"Invention of a scanner that auto-rotates captured image data based on detected character orientation, automatically showing orientation guidance on the display when the selected language cannot be recognized by OCR, enabling correct upright rendering of documents.",1,37,0,0.0,24,ok
2015,9025214,2,keyword,"Search for scanner system employing optical character recognition to auto-rotate scanned pages based on detected character orientation, with language selection that triggers either image upright processing or display of orientation information when OCR language unsupported.",1,36,0,0.0,26,ok
2015,9025214,2,function,"Search for prior art on image‑scan devices that perform character recognition to detect page orientation and auto‑rotate images when the set language matches recognized character sets, while presenting orientation indicators on the display when the language is not supported.",1,41,0,0.0,27,ok
2015,9002095,6,summary,"Computer vision system detecting defective shopping carts by monitoring wheel motion, recognizing wobble or resistance, linking to abandoned status, and issuing mobile alerts to staff.",1,25,0,0.0,18,ok
2015,9002095,6,keyword,"Computer vision method for detecting defective shopping cart wheels by tracking abnormal swiveling motion patterns or non‑loaded abandonment in a surveillance video, with image‑processing modules generating alerts on mobile or workstation interfaces.",2,34,0,0.0,24,ok
2015,9002095,6,function,"Camera‑based surveillance system tracking shopping cart motion to detect wheel defects such as wobble or swiveling resistance, employing image analysis to flag abandoned carts and notify staff via mobile or workstation alerts for repair or replacement.",1,37,0,0.0,27,ok
2015,8990921,6,summary,"Search for processors that enforce secure‑domain execution barriers by monitoring inter‑entity communications and permitting non‑secure instruction runs only through explicit allowed lists, blocking execution via forbidden instruction records.",1,31,0,0.0,25,ok
2015,8990921,6,keyword,"Search for hardware-software co-designed processors that use a communication monitor to detect data flows between trusted and untrusted entities, employing whitelist and blacklist instruction tables to block execution of untrusted code on protected modules.",2,36,0,0.0,25,ok
2015,8990921,6,function,"How to implement a processor‑level monitor that logs intercommunication between trusted and untrusted memory blocks, blocks untrusted code from running on trusted blocks unless listed as allowed, and rejects code marked prohibited, ensuring protected memory integrity.",2,37,0,0.0,27,ok
2015,9040348,8,summary,Identify prior art methods for constructing multi-die electronic packages that use photolithographically patterned vertical interconnect arrays to bond a central die to a substrate while stacking additional dies above or below the central die.,2,35,0,0.0,25,ok
2015,9040348,8,keyword,"Investigate photolithographically patterned copper pillar arrays used to connect a primary die to a semiconductor substrate and to a second die, with the primary die seated above the substrate while the second die is positioned below.",3,36,3,0.13636363636363635,22,failed_constraints
2015,9040348,8,function,Searching for methods that produce stacked electronic packages by patterning vertical copper pathways via photolithography to electrically join a primary die to a substrate and to additional dies arranged above or below it.,2,33,0,0.0,20,ok
2015,9038103,2,summary,"How to enhance viewer engagement during channel surfing by preloading prior channel frames while simultaneously displaying predictive service suggestions, thumbnails of recently viewed programs, and advertising content without interrupting the user's navigation flow?",2,34,0,0.0,26,ok
2015,9038103,2,keyword,"Search patents for interactive TV browsing interfaces that prefetch channel thumbnails, display sequential program tiles, handle pause triggers, assign dynamic content IDs, integrate on‑screen suggestions and ads, and support multiple tuner preview streams.",3,34,0,0.0,27,ok
2015,9038103,2,function,"Search for user interface methods permitting simultaneous presentation of a preview frame while a background channel search fetches the next channel in cable/streaming surf mode, including pause request handling, display of content identifiers, and overlay of thumbnails or suggestions derived from user history on multi‑tuner devices.",1,48,0,0.0,34,ok
2015,9117875,8,summary,"FinFET fabrication process forming a germanium-enriched fin by etching initial trenches through a Ge-containing layer, adding sidewall spacers, deepening trenches, overfilling with insulator, then annealing to thermally convert the underlying substrate into a laterally extending silicon‑oxide isolation region under the Ge fin.",1,45,0,0.0,34,ok
2015,9117875,8,keyword,"Search patents describing FinFET fabrication where germanium-rich layers are etched into trenches forming initial and extended fin structures, sidewall spacers, deeper final trenches with over-filling insulation, and thermal oxidation converting substrate portions into lateral SiO2 isolation under the germanium fin.",2,42,0,0.0,32,ok
2015,9117875,8,function,"Search patents on FinFET fabrication where trenches are etched through a germanium-rich layer and substrate, sidewall spacers are formed, trenches are overfilled with dielectric, and thermal annealing converts substrate portions to silicon dioxide, creating lateral isolation beneath the germanium fin.",1,41,0,0.0,28,ok
2015,9185557,4,summary,"How to authenticate a mobile device making a call to a femtocell that receives the call via the Internet, triggers paging, then modifies the original paging response into a UE‑initiated signalling message before forwarding it to the network’s SGSN, preserving security?",2,43,0,0.0,26,ok
2015,9185557,4,keyword,"Search for femto base station paging response handling where the base station authenticates the UE and converts a paging request to an UE-initiated service request before forwarding to SGSN, involving RRC establishment and NAS authentication.",3,36,5,0.20833333333333334,24,failed_constraints
2015,9185557,4,function,"find systems that secure connection of IP‑initiated voice calls to mobile devices via femto base stations, which handle paging responses, authenticate UEs, modify service request types, and maintain security without degrading network performance",3,34,1,0.037037037037037035,27,failed_constraints
2015,9092441,6,summary,"Search for distributed archival storage methods that encode data redundantly, use storage units carrying metadata about stored volumes, maintain a compact volume-to-node map derived from node-supplied info, and locate data objects via volume and object identifiers for cost‑efficient access.",2,43,0,0.0,33,ok
2015,9092441,6,keyword,"Search for archived storage solutions using redundant encoding, distributed volume mapping, and metadata‑rich storage units that embed file descriptors, enabling efficient data placement, retrieval, and durability while minimizing index overhead.",2,31,0,0.0,25,ok
2015,9092441,6,function,"Search for archival data storage systems that encode data into multiple components, use self‑describing storage nodes, build minimal volume maps from node‑supplied metadata, and route read/write requests via a registrar based on volume identifiers.",3,37,2,0.07142857142857142,28,failed_constraints
2015,9168702,32,summary,"Create a longitudinal structural member with a reduced stiffness run‑out zone by layering fiber‑reinforced plies in two segments, assigning distinct fiber properties to the end segment to tailor axial compliance.",3,32,1,0.045454545454545456,22,failed_constraints
2015,9168702,32,keyword,Search for processes that lay up layered fiber‑reinforced panels with alternating segments of fibers having differing properties to produce a structural member possessing reduced axial stiffness at the end section compared to the rest of the member.,2,38,0,0.0,24,ok
2015,9168702,32,function,"Search for methods that manufacture a composite longitudinal stringer by laying layered plies, where one ply segment uses fibers with distinct properties to create a softer stiffness near the stringer tip, enabling improved load distribution at the end region.",3,39,1,0.038461538461538464,26,failed_constraints
2015,9093055,34,summary,"Search for music composition systems using touch‑screen interfaces that map graphical instrument parts to score entries, allowing part assignment to instruments, guitar string retuning options, and menu‑based lyric or move‑insert functions.",1,34,0,0.0,26,ok
2015,9093055,34,keyword,"Search for digital music notation editors featuring touchscreen interaction, graphical instrument representations where finger taps on instrument parts generate corresponding musical notes, allow score part reassignment to instruments, provide a guitar interface with adjustable string tuning options, and menu‑based lyric insertion.",1,42,0,0.0,33,ok
2015,9093055,34,function,"touch screen based music notation software with instrument interfaces, selecting instrument components to insert notes, reassigning score parts to instruments, guitar tuning customization, lyric insertion with syllable mapping, and drag‑and‑drop part rearrangement.",2,34,0,0.0,26,ok
2015,9224064,6,summary,"Search for methods that detect multiple image keypoints and use a subset to verify object presence via reference images, then set a focused area and compute the object's pose accordingly.",3,31,0,0.0,20,ok
2015,9224064,6,keyword,"Search for prior art on methods that detect multiple feature points in a digital image, use subsets of those points to estimate object existence probability from reference images, define a ROI containing the points, and compute object pose.",3,38,0,0.0,25,ok
2015,9224064,6,function,"detect multiple feature points in partial image region, choose at least two of them, assess probability of an object from reference images, define ROI around chosen points, and determine pose.",2,30,0,0.0,20,ok
2015,8939027,10,summary,"Search for micro‑accelerometers employing a hinge‑supported dual‑substrate platform with a detector spanning the hinge, using oscillator‑driven beams to produce frequency‑shift outputs processed by integrated computation.",1,30,0,0.0,21,ok
2015,8939027,10,keyword,"Search for hinged flexible-support acceleration sensor having a planar central portion overlapping a pivot joint, side-by-side substrate plates with different widths, beam‑spring connectors to fixed regions, oscillator‑driven excitation, frequency counter readout, and IC with computation logic.",1,41,0,0.0,31,ok
2015,8939027,10,function,"Looking for a micro‑accelerometer featuring a hinged bi‑substrate support—fixed and movable plates connected by a hinge, with a central acceleration detector overlapping the hinge, suspended by beams, and integrated with an oscillator‑counter circuit that outputs a frequency for vehicular vibration sensing.",3,45,0,0.0,27,ok
2015,9026558,12,summary,"Find prior art on a diagnostic system that connects to a semiconductor processing mainframe, automatically identifies model/version, uses a database of attribute mappings to translate raw sensor identifiers into physical units for selected operating parameters.",1,36,0,0.0,24,ok
2015,9026558,12,keyword,"Search for diagnostic systems interfacing with semiconductor processing mainframes via digital or analog links, using attribute databases that map model/version, chamber position or type, to identifiers and conversion factors, enabling retrieval and unit conversion of sensor or operating parameter data.",1,41,0,0.0,29,ok
2015,9026558,12,function,"search for methods that link equipment identification to a database of sensor attributes, retrieve measurement identifiers, access real‑time data, and convert raw values into physical units for diagnostic analysis of fabrication machinery.",3,33,0,0.0,22,ok
2015,9210371,2,summary,"Search for a networked device that, by measuring input voice volume, decides a communication mode and then forwards voice packets only to a pre‑selected peer listed in a central server.",2,31,0,0.0,19,ok
2015,9210371,2,keyword,"search for patent disclosures of a voice communication device, connected to a management server that stores destination mapping per communication mode, where the device determines its mode by voice input level and conditionally forwards voice data only to a designated peer terminal via a relay node.",3,46,0,0.0,30,ok
2015,9210371,2,function,"Search for devices or systems where a voice‑input terminal analyzes audio signal amplitude to decide if it is in a dedicated communication mode, and consequently forwards only the captured voice data to a specific remote terminal selected via a network‑connected management unit storing destination information.",2,47,0,0.0,30,ok
2015,9094915,4,summary,"Search for methods that adapt inter‑chip data transmission based on radio‑signal channel quality by adjusting load, amplitude, slew rate, or digital bit‑rate and clock to preserve SNR.",1,30,0,0.0,21,ok
2015,9094915,4,keyword,"Search for methods and circuits that adapt data for transfer across a wired chip‑to‑chip interface by evaluating a received radio signal’s modulation and coding, estimating channel quality via SNR, and adjusting transmission parameters such as load impedance, amplitude, slew rate, or bit‑rate and clock frequency.",3,49,2,0.06060606060606061,33,failed_constraints
2015,9094915,4,function,"Search for systems that adapt data links between internal chips, adjusting encoding, impedance, signal amplitude, slew rate, or bit sampling rates based on receiver‑derived channel quality from incoming radio signals to preserve link integrity.",1,35,0,0.0,27,ok
2015,9200318,15,summary,"Search for novel methods to amplify cDNA from an RNA template, combining reverse transcription with DNA polymerase, using phosphorothioate oligodeoxynucleotides that mitigate enzyme inhibition for efficient synthesis.",2,27,0,0.0,18,ok
2015,9200318,15,keyword,"Search for protocols using reverse transcriptase and DNA polymerase with phosphorothioate oligodeoxynucleotide additives to convert RNA templates into cDNA, focusing on temperature optimization, RNA template binding enhancers, and phosphorothioate oligodeoxynucleotide concentrations ranging 0.01–25 nM.",3,36,2,0.07692307692307693,26,failed_constraints
2015,9200318,15,function,"Enhancing RNA‑to‑DNA synthesis for nucleic acid amplification by combining an RNA template with a blend of reverse transcription enzyme, polymerase and a low‑concentration phosphorothioate oligonucleotide inhibitor neutralizer, then incubating to create complementary DNA for downstream applications.",3,39,0,0.0,26,ok
2015,9122891,6,summary,Search for integrated circuit timing sensors that detect simultaneous rise/fall setup and hold violations using delay‑adjusted state logic and a unified notification interface.,1,25,0,0.0,18,ok
2015,9122891,6,keyword,"Search for synchronous logic blocks that detect setup and hold timing faults by launching data, employing state-based modules, delay units for rise/fall paths, and comparator circuits, with an interface that flags violations, covering concurrent rise and fall delay testing with notification outputs.",2,44,0,0.0,31,ok
2015,9122891,6,function,"Search for a functional timing analyzer that simultaneously monitors rising and falling signal edges to detect early or late launch conditions, and issues real‑time alerts when either pre‑edge or post‑edge timing margins are breached.",2,37,0,0.0,25,ok
2015,9071583,4,summary,"Search for methods that authenticate wireless users, retrieve device‑specific access policies, generate a configuration app on a server, send it to the device, and enforce restricted network access based on the installed policies.",1,34,0,0.0,21,ok
2015,9071583,4,keyword,"How to authenticate a user, query a policy set from a configuration database on an authentication server, dynamically produce an executable configuration package, send and install on a wireless device, enabling secure access to a restricted network?",3,37,1,0.045454545454545456,22,failed_constraints
2015,9071583,4,function,"Search for methods that authenticate a wireless device user, retrieve user‑specific configuration parameters from a server database, generate a device‑installable app that installs those policies, and enforce restricted network access based on the installed policies.",1,37,0,0.0,25,ok
2015,9190915,1,summary,"Search patent history for a dual‑inverter DC‑DC system using an isolation transformer, which switches between variable‑output rectifier‑to‑inverter and fixed‑output inverter‑to‑variable modes to bidirectionally transfer power while limiting charging currents.",2,37,0,0.0,27,ok
2015,9190915,1,keyword,"Reversible two‑way DC‑DC system employing an insulation‑coupled transformer, with paired inverters operating in variable/fixed output modes that switch between rectifier and inverter control to transfer charge between distinct DC source blocks.",3,35,0,0.0,27,ok
2015,9190915,1,function,"Bidirectional DC‑DC converter employing dual power converters linked via an isolation transformer, switching between inverter and rectifier modes with variable/fixed output control contingent on a charging‑current threshold to safely transfer power between DC sources.",1,37,0,0.0,29,ok
2015,8998447,9,summary,"Search for illumination systems that merge two orthogonal 2‑D LED or laser arrays using interleaved reflector sets with transparent zones, enabling high‑brightness light directed at a projector pupil, including mirrored sub‑systems covering separate pupil halves.",2,38,0,0.0,28,ok
2015,8998447,9,keyword,"Search for projection illumination systems using two-dimensional arrays of solid-state light sources with interleaved row geometry, double-sided staggered reflector stacks featuring transparent sections, pupil-targeting optics, and mirrored sub-device configurations for half-pupil coverage.",3,38,4,0.12903225806451613,31,failed_constraints
2015,8998447,9,function,"Search for illumination system that combines multiple small light sources arranged in interleaved grids and directs their beams through paired reflector arrays with transparent sections to deliver a high‑brightness, uniform light cone onto the pupil of a projector or display, possibly using mirrored halves for full coverage.",2,48,0,0.0,33,ok
2015,9115242,17,summary,"Search for urethane-modified polysiloxane macromonomer copolymers containing a single reactive vinyl unit, copolymerized with methacrylate or acrylate monomers, employed as surface‑active additives enhancing coating, plastic, and dispersion formulations.",2,30,0,0.0,22,ok
2015,9115242,17,keyword,"Search for free radical copolymers of urethane‑functional macromonomers with silicone‑derived side chains and single vinyl groups, methacrylate chains, Mw 2–100k Da, used as coating additives, plastic compatibilizers, wetting and dispersing aids.",2,34,0,0.0,25,ok
2015,9115242,17,function,"Investigate prior art on free‑radical copolymerized urethane‑siloxane macromonomers used as coating or plastic additives, wetting enhancers, or dispersants in homogeneous dispersions.",3,23,1,0.0625,16,failed_constraints
2015,8934391,4,summary,"Search for methods enabling a mobile device to transmit one of two kinds of access signals, then employ configurable DRX listening windows that monitor downlink control only while specific timers or grant conditions are active, reducing power.",2,37,0,0.0,27,ok
2015,8934391,4,keyword,"Search patents about a mobile terminal that uses discontinuous reception for monitoring a PDCCH during a random‑access response, employing timers such as contention‑resolution, inactivity, and retransmission, while differentiating selectable versus network‑driven RA preamble transmission and selecting resources for the RACH burst.",3,44,1,0.03125,32,failed_constraints
2015,8934391,4,function,"Methods for a mobile terminal to selectively send a preamble indicated by the network or chosen by the terminal, then use a discontinuous reception schedule to monitor the physical downlink control channel only during timer activities or pending uplink grants, thereby reducing power consumption.",3,44,4,0.13793103448275862,29,failed_constraints
2015,8984818,1,summary,"Search for prior art on detachable laminate photovoltaic modules with notched edge strips that snap into clip‑type mounting rails integrated with structural racking, offering quick installation and theft deterrence.",2,30,0,0.0,21,ok
2015,8984818,1,keyword,"Snap‑in solar panel mounting system comprising laminate panels bonded to strips with arm‑like extensions ending in transverse notches, and rail assemblies featuring opposed sidewalls or clip housings that detachably grasp these notches, linked to structural racking supports with optional lock features.",3,43,1,0.03125,32,failed_constraints
2015,8984818,1,function,"Investigate systems that snap laminate photovoltaic modules into mounting rails via notched strip extensions, with detachable engagement, integrated rack rails for support, and optional locking devices for stability and theft prevention.",2,31,0,0.0,22,ok
2015,9168604,26,summary,"Thermal processing system for electronic assemblies using a gas‑controlled chamber, convective heating/cooling of boards, and a separate regulated sensor element whose temperature is monitored by a built‑in probe.",2,31,0,0.0,20,ok
2015,9168604,26,keyword,"Search for prior patents describing a thermal processing chamber with a convective gas stream, integrated temperature sensor element of defined mass, independent sensor heater/cooler, used for treating printed circuit boards or similar electronic assemblies.",3,35,4,0.15384615384615385,26,failed_constraints
2015,9168604,26,function,"Search for systems that thermally process electronic component assemblies by convective heating/cooling with a temperature‑controlled gas, include a sensor element of known mass, and a separate heating or cooling device for that sensor whose temperature is measured.",2,39,0,0.0,24,ok
2015,9056922,16,summary,"Search for engineered relaxin analogues combining a redesigned B‑chain core motif with cysteine termini and variable residues, coupled to A‑chains from distinct natural relaxins to enhance receptor modulation and therapeutic potential.",3,33,0,0.0,21,ok
2015,9056922,16,keyword,"Investigate novel peptide hormones featuring a B‑chain core motif CGR‑XXX‑R‑XX‑I/V‑XX‑CG, with A chains derived from various insulin‑like peptides, assessing therapeutic analogues and disulfide connectivity for cardiovascular applications.",3,36,3,0.125,24,failed_constraints
2015,9056922,16,function,"Search for engineered relaxin analogues with modified B‑chain motifs (CGR‑X‑X‑R‑X‑X‑I/V‑X‑X‑CGR) derived from various natural relaxin homologues, enhancing receptor interaction for therapeutic cardiovascular or metabolic effects.",2,36,0,0.0,19,ok
2015,9172848,2,summary,"Image reading device that removes infrared interference with a spectral filter, computes a position‑dependent coefficient matrix from sensor placement and filter angle characteristics, and applies this matrix to the captured image to perform accurate color correction.",1,37,0,0.0,24,ok
2015,9172848,2,keyword,"Search for image reading devices employing a position‑dependent color correction matrix derived from the spectral angle sensitivity of an infrared‑blocking interference filter integrated in the optical path of a camera sensor, including software algorithms for coefficient matrix computation and application.",1,42,0,0.0,28,ok
2015,9172848,2,function,"Search for image capturing devices employing infrared‑blocking interference filters, with position‑dependent calibration matrices for color correction that account for filter angle‑dependent transmission, enabling accurate color imaging across varying positions.",2,32,0,0.0,25,ok
2015,9126188,23,summary,"Search for catalysts combining a precious‑metal component and a rare‑earth element supported on a low‑surface‑area, largely nonporous carrier, produced by acid leaching, ion exchange, and post‑treatment steps to enhance hydrogenation activity, selectivity, and stability.",2,39,0,0.0,27,ok
2015,9126188,23,keyword,"search for hydrogenation catalysts that combine a precious metal and a lanthanide on a low-surface-area dense support prepared by acid leaching followed by ion exchange and post‑treatment such as calcination, reduction or phosphidation, targeting high activity and selectivity.",2,41,0,0.0,26,ok
2015,9126188,23,function,"Search for catalysts that combine a rare earth element with a precious metal on a low‑surface‑area, substantially non‑porous support to enhance conversion, selectivity, and activity stability in industrial hydrogenation processes, using acid leaching, ion exchange, and subsequent chemical treatments.",3,42,4,0.13793103448275862,29,failed_constraints
2015,9100539,2,summary,"Search for systems that enhance web conferences by extracting live audio transcriptions, assessing their accuracy against reference data, and delivering combined original content with accuracy markers as multimedia overlays during the session.",1,32,0,0.0,22,ok
2015,9100539,2,keyword,"Augmented web conferencing system that extracts audio transcription, assesses accuracy against a benchmark, and overlays confidence metadata onto shared multimedia content, delivered in real‑time through a multi‑client video platform.",2,31,0,0.0,24,ok
2015,9100539,2,function,"Search for web‑conference solutions that convert live audio into text transcripts, evaluate transcription accuracy against reference data, and embed that accuracy feedback into the shared multimedia stream during the session.",1,31,0,0.0,21,ok
2015,9158449,6,summary,"A mobile display system that uses NFC to authenticate a nearby handheld, identifies its OS version and compatible data protocols, retrieves stored content, and arranges representative icons around the device on the host screen, visually mapping data availability to the device’s position.",1,43,0,0.0,28,ok
2015,9158449,6,keyword,"Near‑field communication system authenticating paired device by software version, data type, and protocol; location‑aware retrieval of stored media and dynamic icon overlay positioned proportionally to device orientation on display surface, with proximity‑based access and icon clustering around device.",3,41,1,0.03225806451612903,31,failed_constraints
2015,9158449,6,function,"Search for systems where a primary device authenticates a secondary device by verifying its firmware, determining transfer data type, matching protocols, retrieves content based on orientation relative to the device’s surface, and renders representative symbols positioned around the secondary device on a display.",2,44,0,0.0,28,ok
2015,8970525,6,summary,"Trackpad pressure‑sensing technique that reduces cursor wobble by filtering rapid pressure changes, temporarily suppressing pressure‑based movement after contact gaps, and requiring a minimum travel distance before allowing pressure‑driven cursor motion.",1,33,0,0.0,27,ok
2015,8970525,6,keyword,"Search methods and systems for reducing cursor wobble on multitouch trackpad surfaces by detecting pressure variations, temporarily suppressing incremental pressure‑triggered movements after brief idle periods, and applying distance‑based thresholds to re‑enable cursor updates when a contact traverses a pre‑set displacement, including sensor, controller, driver, and gesture library components.",3,52,1,0.025,40,failed_constraints
2015,8970525,6,function,"Find techniques that monitor touchpad pressure changes to suppress consecutive or singular contact artifacts, temporarily ignoring pressure‑based cursor motion after a rest, and enabling cursor movement only when the accumulated contact distance surpasses a set threshold.",1,37,0,0.0,27,ok
2015,9130969,4,summary,"Method for balancing storage load from multiple services by assigning size‑aware deadlines to service‑specific queues, tracking overdue time credit per queue, and using the credit to decide whether to serve or postpone requests so that throughput targets are met.",2,41,0,0.0,28,ok
2015,9130969,4,keyword,"FIFO‑based throttled queue scheduler that utilizes service‑ID metadata and payload size to compute deadlines from required throughput, tracks accumulated time credit for missed deadlines, compares credit to next I/O service time, and adjusts data‑storage processing accordingly.",1,40,0,0.0,29,ok
2015,9130969,4,function,"Method for scheduling mixed service requests to a storage device by grouping requests by service identifier, applying throughput constraints, computing deadlines from payload size and required throughput, comparing accumulated time credit to service latency, and adjusting processing based on missed deadlines.",2,41,0,0.0,29,ok
2015,9118359,10,summary,"Search for a compact wireless device featuring an extensible antenna that toggles between two frequency bands by routing signals through a diplexer and two dedicated baseband chips, with separate capacitors, amplifiers, and filters for each mode to optimize signal processing.",1,40,0,0.0,27,ok
2015,9118359,10,keyword,"Search patents on a handheld radio incorporating a telescopically retractable antenna linked to a diplexer, a dual‑capacitor matching network, and two distinct baseband processors, where the low‑band path uses an LNA, the high‑band path uses an isolated filter, all routed through state‑dependent capacitive connections.",1,48,0,0.0,33,ok
2015,9118359,10,function,"a wireless communicator with a telescopic antenna that, when retracted, receives a first frequency band routed via a diplexer and matching network to a first baseband processor and an amplifier; when extended, receives a second band routed via the diplexer and filter to a second baseband processor without cross‑talk.",2,50,0,0.0,28,ok
2015,9181866,27,summary,"Hybrid vehicle heat‑recovery system that routes a working fluid through separate pump‑condenser‑turbine loops for internal‑combustion and electrical components, throttling flow to each loop based on respective component temperatures to improve efficiency.",1,35,0,0.0,26,ok
2015,9181866,27,keyword,"Hybrid powertrain using dual circulating loops with pumps, condensers, turbines for thermal management and fluid coupling between combustion engine parts and electric components, selectively routing coolant based on component temperatures.",2,30,0,0.0,23,ok
2015,9181866,27,function,"Hybrid powertrain heat recycling design featuring two fluid circuits each with a pump, condenser, and turbine, where one loop serves combustion engine components and the other selectively cools electric modules based on temperature sensors.",2,34,0,0.0,25,ok
2015,9220832,13,summary,"Developing a diagnostic technique for dialysis apparatus that applies vacuum to a vented chamber and monitors connected fluid line pressure to detect inadvertent air ingress, enabling early indication of malfunctions.",1,30,0,0.0,20,ok
2015,9220832,13,keyword,"Search for dialysis apparatus employing vacuum to activate vented air release chamber, monitoring adjacent fluid line for pressure drop to detect airborne ingress, and using a predefined threshold to trigger a user alert.",2,33,0,0.0,23,ok
2015,9220832,13,function,"Search for inventions enabling a dialysis system to apply vacuum to a vented chamber, monitor pressure in its fluid line, detect ingress of gas through the vent, and notify the operator of vacuum integrity failures.",2,35,0,0.0,21,ok
2015,8954317,6,summary,"Automatic text‑message response system for mobile users that parses incoming transaction requests, detects emotional keywords, assigns a sentiment status, and composes a predefined reply with incentive, routing automatically when confidence is sufficient or forwarding to an agent otherwise.",1,39,0,0.0,26,ok
2015,8954317,6,keyword,"Searching for systems that parse mobile text messages, detect emotion keywords, assign sentiment scores, generate acknowledgment and incentive responses, and route low‑confidence replies to human agents for correction, using embedded processors and transmitter/receiver architectures.",2,36,0,0.0,27,ok
2015,8954317,6,function,"search for systems that receive mobile text transactions, parse and NLP-analyze for emotion-related keywords, assign emotional status based on keyword frequency thresholds, automatically generate acknowledgment with incentive, and route low‑confidence replies to a human operator for review and updating the template.",3,44,2,0.06666666666666667,30,failed_constraints
2015,9107672,13,summary,"Removable bipolar electrosurgical forceps with interchangeable electrode pair and adjustable inter‑electrode distance via a detachable stop mechanism, allowing variable spacing between conductive tips secured to the forceps jaws.",1,29,0,0.0,22,ok
2015,9107672,13,keyword,"Search for bipolar electrosurgical forceps with a detachable housing, dual electrodes at the distal tip, each releasable to its opposing jaw, an interchangeable cover plate, and a stop mechanism engaging apertures on an insulating substrate.",2,35,0,0.0,21,ok
2015,9107672,13,function,"Search for bipolar electrosurgical forceps that allow removable electrode pairs with adjustable spacing via stop members, electrodes fitting onto opposing forceps jaws, having conductive surfaces on insulating substrates, and a detachable cover plate.",1,33,0,0.0,25,ok
